merchant_id,doc_id
M07605,D001748
M09052,D001749
M49323,D001750
M49965,D001751
M06490,D001752
M36659,D001753
M25945,D001754
M39073,D001755
M00215,D001756
M41060,D001757
M37501,D001758
M19538,D001759
M04792,D001760
M06996,D001761
M02381,D001762
M00719,D001763
M46282,D001764
M14985,D001765
M15089,D001766
M05566,D001767
M22608,D001768
M47001,D001769
M00841,D001770
M34168,D001771
M06569,D001772
M11311,D001773
M25460,D001774
M34996,D001775
M07836,D001776
M27236,D001777
M44785,D001778
M23106,D001779
M47634,D001780
M41417,D001781
M30633,D001782
M35847,D001783
M45161,D001784
M35594,D001785
M07747,D001786
M32409,D001787
M06343,D001788
M45576,D001789
M45365,D001790
M07953,D001791
M14385,D001792
M10591,D001793
M39163,D001794
M12408,D001795
M39591,D001796
M26231,D001797
M23319,D001798
M04902,D001799
M11534,D001800
M29156,D001801
M28445,D001802
M42203,D001803
M13516,D001804
M03063,D001805
M03273,D001806
M06177,D001807
M00212,D001808
M03467,D001809
M45070,D001810
M07915,D001811
M09960,D001812
M12113,D001813
M29634,D001814
M20069,D001815
M14842,D001816
M33960,D001817
M47846,D001818
M19474,D001819
M48708,D001820
M21533,D001821
M49195,D001822
M23564,D001823
M28076,D001824
M33866,D001825
M48654,D001826
M07155,D001827
M29461,D001828
M22168,D001829
M35233,D001830
M24843,D001831
M10218,D001832
M40323,D001833
M15932,D001834
M06336,D001835
M17026,D001836
M10702,D001837
M37169,D001838
M13258,D001839
M29748,D001840
M02255,D001841
M48426,D001842
M12087,D001843
M05164,D001844
M03656,D001845
M30466,D001846
M13008,D001847
M40200,D001848
M44941,D001849
M01532,D001850
M10621,D001851
M28692,D001852
M05035,D001853
M20219,D001854
M41788,D001855
M38928,D001856
M31096,D001857
M01049,D001858
M02595,D001859
M38579,D001860
M39687,D001861
M10778,D001862
M32388,D001863
M29639,D001864
M08697,D001865
M11020,D001866
M40244,D001867
M32538,D001868
M26698,D001869
M31529,D001870
M32408,D001871
M12331,D001872
M44196,D001873
M30947,D001874
M48982,D001875
M10624,D001876
M06237,D001877
M39701,D001878
M10844,D001879
M24373,D001880
M16887,D001881
M19187,D001882
M42244,D001883
M19158,D001884
M00213,D001885
M31794,D001886
M36440,D001887
M45168,D001888
M47499,D001889
M49147,D001890
M00361,D001891
M36476,D001892
M12235,D001893
M17779,D001894
M32143,D001895
M48384,D001896
M36731,D001897
M11695,D001898
M26700,D001899
M22474,D001900
M44922,D001901
M35052,D001902
M17619,D001903
M24679,D001904
M14311,D001905
M08222,D001906
M05960,D001907
M17573,D001908
M47093,D001909
M35979,D001910
M35136,D001911
M46847,D001912
M04824,D001913
M46421,D001914
M47774,D001915
M40611,D001916
M34001,D001917
M18356,D001918
M44778,D001919
M27208,D001920
M25984,D001921
M22448,D001922
M10530,D001923
M36308,D001924
M23151,D001925
M03602,D001926
M30363,D001927
M41495,D001928
M30384,D001929
M21954,D001930
M01543,D001931
M02184,D001932
M43254,D001933
M07006,D001934
M13570,D001935
M06728,D001936
M23637,D001937
M39955,D001938
M48255,D001939
M44032,D001940
M49366,D001941
M28691,D001942
M22443,D001943
M47445,D001944
M14251,D001945
M21121,D001946
M11996,D001947
M22931,D001948
M08650,D001949
M42339,D001950
M08792,D001951
M37450,D001952
M13441,D001953
M33381,D001954
M14114,D001955
M29815,D001956
M31399,D001957
M37579,D001958
M20918,D001959
M15617,D001960
M24589,D001961
M29348,D001962
M33754,D001963
M39300,D001964
M01731,D001965
M46835,D001966
M29004,D001967
M10287,D001968
M20207,D001969
M38950,D001970
M12672,D001971
M06676,D001972
M07295,D001973
M13500,D001974
M44687,D001975
M35098,D001976
M42652,D001977
M13031,D001978
M27141,D001979
M24402,D001980
M43174,D001981
M15840,D001982
M16955,D001983
M10927,D001984
M37819,D001985
M35003,D001986
M22227,D001987
M01945,D001988
M01242,D001989
M01078,D001990
M02764,D001991
M18680,D001992
M06482,D001993
M33373,D001994
M08594,D001995
M19513,D001996
M25360,D001997
M46136,D001998
M07188,D001999
M40768,D002000
M16024,D002001
M22768,D002002
M06337,D002003
M33949,D002004
M21879,D002005
M04387,D002006
M46846,D002007
M26947,D002008
M15617,D002009
M12739,D002010
M33318,D002011
M46288,D002012
M12874,D002013
M37873,D002014
M26830,D002015
M40993,D002016
M36943,D002017
M07369,D002018
M02018,D002019
M09858,D002020
M03009,D002021
M16299,D002022
M15934,D002023
M13348,D002024
M19116,D002025
M06292,D002026
M43245,D002027
M39614,D002028
M13046,D002029
M46607,D002030
M38849,D002031
M37171,D002032
M04418,D002033
M41791,D002034
M11041,D002035
M33124,D002036
M32541,D002037
M10388,D002038
M03250,D002039
M40412,D002040
M16546,D002041
M00449,D002042
M08148,D002043
M30575,D002044
M35856,D002045
M38405,D002046
M35615,D002047
M11328,D002048
M26859,D002049
M19596,D002050
M23506,D002051
M38501,D002052
M17652,D002053
M44346,D002054
M00851,D002055
M05119,D002056
M24665,D002057
M49143,D002058
M34994,D002059
M38441,D002060
M23269,D002061
M02277,D002062
M00490,D002063
M01149,D002064
M28981,D002065
M15040,D002066
M21887,D002067
M21205,D002068
M15076,D002069
M13154,D002070
M16301,D002071
M05828,D002072
M43948,D002073
M15020,D002074
M16137,D002075
M33173,D002076
M06191,D002077
M40573,D002078
M31474,D002079
M09608,D002080
M33107,D002081
M19742,D002082
M07237,D002083
M21443,D002084
M14231,D002085
M23071,D002086
M18013,D002087
M35196,D002088
M16149,D002089
M03941,D002090
M45288,D002091
M29268,D002092
M36299,D002093
M46581,D002094
M15460,D002095
M34343,D002096
M42677,D002097
M06995,D002098
M18801,D002099
M21655,D002100
M19939,D002101
M28188,D002102
M22225,D002103
M49212,D002104
M00491,D002105
M16719,D002106
M02234,D002107
M04834,D002108
M04603,D002109
M34607,D002110
M15916,D002111
M10001,D002112
M08860,D002113
M18430,D002114
M07485,D002115
M33175,D002116
M13918,D002117
M42469,D002118
M17800,D002119
M05103,D002120
M25342,D002121
M31452,D002122
M34879,D002123
M30473,D002124
M27126,D002125
M32340,D002126
M47769,D002127
M38235,D002128
M49135,D002129
M05206,D002130
M44497,D002131
M30117,D002132
M34641,D002133
M25281,D002134
M43898,D002135
M07286,D002136
M27689,D002137
M26652,D002138
M36054,D002139
M05522,D002140
M45523,D002141
M41707,D002142
M04768,D002143
M01505,D002144
M10580,D002145
M20044,D002146
M42915,D002147
M14168,D002148
M08060,D002149
M02657,D002150
M45158,D002151
M12527,D002152
M30714,D002153
M04786,D002154
M43830,D002155
M47067,D002156
M03057,D002157
M47706,D002158
M41318,D002159
M04833,D002160
M39462,D002161
M13139,D002162
M05140,D002163
M16844,D002164
M16368,D002165
M39219,D002166
M20654,D002167
M02041,D002168
M42936,D002169
M40269,D002170
M48924,D002171
M41362,D002172
M18890,D002173
M26157,D002174
M44926,D002175
M04588,D002176
M39381,D002177
M00946,D002178
M43612,D002179
M35111,D002180
M41747,D002181
M37116,D002182
M42557,D002183
M20848,D002184
M07559,D002185
M01366,D002186
M24741,D002187
M19887,D002188
M22117,D002189
M09193,D002190
M26436,D002191
M19600,D002192
M31914,D002193
M27704,D002194
M37815,D002195
M47970,D002196
M31784,D002197
M43623,D002198
M10485,D002199
M13406,D002200
M10413,D002201
M10897,D002202
M33387,D002203
M16459,D002204
M13222,D002205
M32989,D002206
M28262,D002207
M19744,D002208
M19039,D002209
M16171,D002210
M19449,D002211
M37825,D002212
M48587,D002213
M13086,D002214
M11996,D002215
M41929,D002216
M23601,D002217
M28048,D002218
M40376,D002219
M29755,D002220
M19831,D002221
M19609,D002222
M46748,D002223
M33472,D002224
M41371,D002225
M18703,D002226
M18925,D002227
M16597,D002228
M48469,D002229
M24908,D002230
M34669,D002231
M13413,D002232
M01465,D002233
M26555,D002234
M27957,D002235
M49474,D002236
M03785,D002237
M07535,D002238
M29504,D002239
M09558,D002240
M30145,D002241
M06050,D002242
M33602,D002243
M24127,D002244
M19500,D002245
M48249,D002246
M32646,D002247
M13638,D002248
M25568,D002249
M27873,D002250
M14691,D002251
M39927,D002252
M48506,D002253
M04703,D002254
M46478,D002255
M23906,D002256
M12360,D002257
M16597,D002258
M31713,D002259
M42709,D002260
M25679,D002261
M45489,D002262
M41637,D002263
M27404,D002264
M49546,D002265
M32719,D002266
M08936,D002267
M27789,D002268
M30771,D002269
M09843,D002270
M30733,D002271
M20908,D002272
M18673,D002273
M13797,D002274
M11187,D002275
M29359,D002276
M09592,D002277
M22927,D002278
M34098,D002279
M31064,D002280
M28749,D002281
M16211,D002282
M26505,D002283
M05050,D002284
M08565,D002285
M49892,D002286
M02967,D002287
M19453,D002288
M37366,D002289
M34641,D002290
M23639,D002291
M49629,D002292
M43337,D002293
M21260,D002294
M44336,D002295
M39447,D002296
M26041,D002297
M05287,D002298
M39551,D002299
M26579,D002300
M17576,D002301
M49793,D002302
M35604,D002303
M46384,D002304
M40997,D002305
M15328,D002306
M22284,D002307
M48309,D002308
M36896,D002309
M27548,D002310
M35937,D002311
M48415,D002312
M48659,D002313
M03794,D002314
M31822,D002315
M33190,D002316
M04407,D002317
M28198,D002318
M08973,D002319
M17089,D002320
M47807,D002321
M11455,D002322
M02072,D002323
M34435,D002324
M48720,D002325
M27822,D002326
M40369,D002327
M04893,D002328
M43065,D002329
M46285,D002330
M36391,D002331
M33892,D002332
M10453,D002333
M12672,D002334
M01233,D002335
M04572,D002336
M47386,D002337
M27418,D002338
M25834,D002339
M37594,D002340
M16533,D002341
M25082,D002342
M38037,D002343
M37765,D002344
M48141,D002345
M15212,D002346
M10831,D002347
M22021,D002348
M47944,D002349
M30901,D002350
M43394,D002351
M41429,D002352
M42503,D002353
M18509,D002354
M06543,D002355
M07237,D002356
M15127,D002357
M18664,D002358
M21906,D002359
M03606,D002360
M13284,D002361
M44914,D002362
M24226,D002363
M04015,D002364
M23961,D002365
M05939,D002366
M39364,D002367
M18323,D002368
M02803,D002369
M15040,D002370
M33703,D002371
M23772,D002372
M33277,D002373
M07311,D002374
M05545,D002375
M27268,D002376
M13532,D002377
M43790,D002378
M34876,D002379
M08463,D002380
M41927,D002381
M31671,D002382
M14790,D002383
M27253,D002384
M05554,D002385
M25802,D002386
M43686,D002387
M01234,D002388
M19549,D002389
M01131,D002390
M20283,D002391
M42758,D002392
M02055,D002393
M02651,D002394
M41286,D002395
M16708,D002396
M15330,D002397
M25746,D002398
M43627,D002399
M26070,D002400
M34539,D002401
M27445,D002402
M28205,D002403
M40622,D002404
M24699,D002405
M20140,D002406
M22240,D002407
M43326,D002408
M14105,D002409
M11234,D002410
M30185,D002411
M46806,D002412
M18833,D002413
M10523,D002414
M47178,D002415
M33829,D002416
M40349,D002417
M27106,D002418
M21586,D002419
M26209,D002420
M27726,D002421
M18683,D002422
M23148,D002423
M44818,D002424
M06851,D002425
M36336,D002426
M19090,D002427
M29866,D002428
M28294,D002429
M22690,D002430
M27407,D002431
M38119,D002432
M19033,D002433
M33477,D002434
M28492,D002435
M31818,D002436
M28422,D002437
M29203,D002438
M14509,D002439
M44581,D002440
M40960,D002441
M35024,D002442
M20749,D002443
M03695,D002444
M41427,D002445
M00038,D002446
M15412,D002447
M02292,D002448
M37560,D002449
M04205,D002450
M34288,D002451
M23347,D002452
M46143,D002453
M31905,D002454
M12759,D002455
M47349,D002456
M21061,D002457
M19701,D002458
M31055,D002459
M43548,D002460
M22573,D002461
M42243,D002462
M38312,D002463
M12442,D002464
M32968,D002465
M18143,D002466
M00190,D002467
M46482,D002468
M40400,D002469
M41163,D002470
M31405,D002471
M27527,D002472
M35839,D002473
M25994,D002474
M21556,D002475
M41117,D002476
M22959,D002477
M13087,D002478
M22446,D002479
M23111,D002480
M17565,D002481
M29772,D002482
M10193,D002483
M30173,D002484
M19802,D002485
M23816,D002486
M03308,D002487
M13122,D002488
M10357,D002489
M40977,D002490
M09343,D002491
M33035,D002492
M36460,D002493
M38499,D002494
M01802,D002495
M15790,D002496
M48536,D002497
M48678,D002498
M04791,D002499
M25053,D002500
M22561,D002501
M07803,D002502
M05014,D002503
M21149,D002504
M21720,D002505
M08538,D002506
M26047,D002507
M14591,D002508
M17622,D002509
M22486,D002510
M29279,D002511
M36675,D002512
M16835,D002513
M25979,D002514
M27343,D002515
M20941,D002516
M23623,D002517
M18065,D002518
M41406,D002519
M38252,D002520
M37280,D002521
M24943,D002522
M37694,D002523
M16124,D002524
M26060,D002525
M20293,D002526
M01512,D002527
M24349,D002528
M12727,D002529
M37477,D002530
M41731,D002531
M07077,D002532
M37415,D002533
M06550,D002534
M47776,D002535
M13198,D002536
M35798,D002537
M05522,D002538
M18305,D002539
M38036,D002540
M19050,D002541
M12741,D002542
M24602,D002543
M18889,D002544
M29639,D002545
M06759,D002546
M30145,D002547
M11110,D002548
M48187,D002549
M17264,D002550
M09533,D002551
M45703,D002552
M09048,D002553
M14011,D002554
M00045,D002555
M17529,D002556
M32599,D002557
M13386,D002558
M13030,D002559
M06075,D002560
M06527,D002561
M11372,D002562
M21772,D002563
M40802,D002564
M49348,D002565
M44550,D002566
M21247,D002567
M37604,D002568
M32749,D002569
M32606,D002570
M45271,D002571
M05401,D002572
M34013,D002573
M42677,D002574
M12934,D002575
M43466,D002576
M36711,D002577
M44880,D002578
M47674,D002579
M05476,D002580
M22643,D002581
M37982,D002582
M03609,D002583
M08545,D002584
M25226,D002585
M35284,D002586
M25244,D002587
M16097,D002588
M16161,D002589
M43651,D002590
M26310,D002591
M49534,D002592
M06560,D002593
M31996,D002594
M42739,D002595
M49053,D002596
M09305,D002597
M05917,D002598
M40747,D002599
M48770,D002600
M42283,D002601
M13851,D002602
M37127,D002603
M47153,D002604
M21680,D002605
M46242,D002606
M48889,D002607
M40833,D002608
M06336,D002609
M16132,D002610
M24163,D002611
M26984,D002612
M11303,D002613
M31431,D002614
M00111,D002615
M32372,D002616
M37849,D002617
M26990,D002618
M14465,D002619
M35299,D002620
M09263,D002621
M42882,D002622
M40519,D002623
M00471,D002624
M31176,D002625
M40131,D002626
M11460,D002627
M24815,D002628
M32941,D002629
M33565,D002630
M28522,D002631
M31301,D002632
M33488,D002633
M40908,D002634
M34094,D002635
M14488,D002636
M37904,D002637
M47941,D002638
M35817,D002639
M08639,D002640
M43235,D002641
M36554,D002642
M38782,D002643
M20970,D002644
M22057,D002645
M33015,D002646
M45773,D002647
M09668,D002648
M33048,D002649
M21712,D002650
M03460,D002651
M15098,D002652
M49905,D002653
M16281,D002654
M05666,D002655
M28751,D002656
M31115,D002657
M34917,D002658
M25334,D002659
M23205,D002660
M02503,D002661
M40221,D002662
M39642,D002663
M22302,D002664
M21679,D002665
M02405,D002666
M20462,D002667
M05129,D002668
M16565,D002669
M34360,D002670
M00489,D002671
M25159,D002672
M28634,D002673
M41574,D002674
M29583,D002675
M00021,D002676
M01954,D002677
M34468,D002678
M48431,D002679
M22243,D002680
M02761,D002681
M45363,D002682
M26728,D002683
M44931,D002684
M23741,D002685
M21619,D002686
M10390,D002687
M39579,D002688
M02521,D002689
M02172,D002690
M12169,D002691
M44466,D002692
M02799,D002693
M16296,D002694
M31683,D002695
M21710,D002696
M29741,D002697
M19520,D002698
M26319,D002699
M35621,D002700
M09417,D002701
M47988,D002702
M31796,D002703
M25850,D002704
M36815,D002705
M27390,D002706
M15980,D002707
M06082,D002708
M04096,D002709
M14279,D002710
M48337,D002711
M14162,D002712
M38828,D002713
M02092,D002714
M08096,D002715
M20377,D002716
M27839,D002717
M14867,D002718
M00775,D002719
M17086,D002720
M02376,D002721
M03798,D002722
M06991,D002723
M07916,D002724
M33090,D002725
M29649,D002726
M39872,D002727
M44073,D002728
M15235,D002729
M20152,D002730
M20318,D002731
M19757,D002732
M49329,D002733
M34664,D002734
M28034,D002735
M16048,D002736
M19031,D002737
M34101,D002738
M01511,D002739
M25111,D002740
M25751,D002741
M48658,D002742
M10931,D002743
M31117,D002744
M06998,D002745
M41685,D002746
M21037,D002747
M34962,D002748
M03236,D002749
M44752,D002750
M19383,D002751
M41215,D002752
M42794,D002753
M33525,D002754
M47186,D002755
M38608,D002756
M05177,D002757
M00901,D002758
M03573,D002759
M24218,D002760
M36812,D002761
M33740,D002762
M15125,D002763
M12557,D002764
M45207,D002765
M28126,D002766
M10707,D002767
M49943,D002768
M24370,D002769
M21261,D002770
M27966,D002771
M48075,D002772
M14665,D002773
M23098,D002774
M38606,D002775
M40437,D002776
M10119,D002777
M24760,D002778
M29826,D002779
M14088,D002780
M22660,D002781
M10279,D002782
M17821,D002783
M12285,D002784
M42460,D002785
M02345,D002786
M47934,D002787
M38510,D002788
M42106,D002789
M04661,D002790
M13172,D002791
M39488,D002792
M36243,D002793
M01314,D002794
M09113,D002795
M21769,D002796
M40731,D002797
M03771,D002798
M30666,D002799
M09499,D002800
M30932,D002801
M43009,D002802
M22491,D002803
M42540,D002804
M40969,D002805
M36242,D002806
M14205,D002807
M07745,D002808
M23731,D002809
M07952,D002810
M33003,D002811
M26085,D002812
