approval_id,status
AP001499,Pending
AP001500,Pending
AP001501,Rejected
AP001502,Rejected
AP001503,Approved
AP001504,Rejected
AP001505,Pending
AP001506,Rejected
AP001507,Pending
AP001508,Rejected
AP001509,Approved
AP001510,Pending
AP001511,Pending
AP001512,Approved
AP001513,Pending
AP001514,Approved
AP001515,Pending
AP001516,Approved
AP001517,Rejected
AP001518,Pending
AP001519,Approved
AP001520,Approved
AP001521,Pending
AP001522,Rejected
AP001523,Approved
AP001524,Rejected
AP001525,Rejected
AP001526,Rejected
AP001527,Pending
AP001528,Rejected
AP001529,Rejected
AP001530,Approved
AP001531,Approved
AP001532,Pending
AP001533,Pending
AP001534,Pending
AP001535,Pending
AP001536,Pending
AP001537,Approved
AP001538,Rejected
AP001539,Approved
AP001540,Approved
AP001541,Rejected
AP001542,Pending
AP001543,Pending
AP001544,Pending
AP001545,Approved
AP001546,Approved
AP001547,Rejected
AP001548,Approved
AP001549,Pending
AP001550,Approved
AP001551,Approved
AP001552,Rejected
AP001553,Approved
AP001554,Pending
AP001555,Approved
AP001556,Rejected
AP001557,Approved
AP001558,Rejected
AP001559,Rejected
AP001560,Rejected
AP001561,Approved
AP001562,Rejected
AP001563,Rejected
AP001564,Pending
AP001565,Pending
AP001566,Pending
AP001567,Rejected
AP001568,Rejected
AP001569,Pending
AP001570,Rejected
AP001571,Pending
AP001572,Approved
AP001573,Approved
AP001574,Rejected
AP001575,Pending
AP001576,Rejected
AP001577,Rejected
AP001578,Approved
AP001579,Pending
AP001580,Pending
AP001581,Approved
AP001582,Pending
AP001583,Rejected
AP001584,Rejected
AP001585,Approved
AP001586,Pending
AP001587,Rejected
AP001588,Pending
AP001589,Rejected
AP001590,Pending
AP001591,Approved
AP001592,Approved
AP001593,Rejected
AP001594,Rejected
AP001595,Approved
AP001596,Pending
AP001597,Rejected
AP001598,Approved
AP001599,Rejected
AP001600,Approved
AP001601,Pending
AP001602,Pending
AP001603,Pending
AP001604,Approved
AP001605,Rejected
AP001606,Rejected
AP001607,Pending
AP001608,Approved
AP001609,Pending
AP001610,Pending
AP001611,Rejected
AP001612,Pending
AP001613,Approved
AP001614,Rejected
AP001615,Approved
AP001616,Rejected
AP001617,Pending
AP001618,Rejected
AP001619,Approved
AP001620,Approved
AP001621,Approved
AP001622,Rejected
AP001623,Approved
AP001624,Rejected
AP001625,Pending
AP001626,Approved
AP001627,Rejected
AP001628,Rejected
AP001629,Approved
AP001630,Pending
AP001631,Rejected
AP001632,Pending
AP001633,Approved
AP001634,Approved
AP001635,Pending
AP001636,Pending
AP001637,Pending
AP001638,Approved
AP001639,Approved
AP001640,Approved
AP001641,Pending
AP001642,Pending
AP001643,Approved
AP001644,Rejected
AP001645,Approved
AP001646,Approved
AP001647,Rejected
AP001648,Rejected
AP001649,Pending
AP001650,Rejected
AP001651,Approved
AP001652,Pending
AP001653,Pending
AP001654,Approved
AP001655,Pending
AP001656,Rejected
AP001657,Pending
AP001658,Rejected
AP001659,Pending
AP001660,Approved
AP001661,Rejected
AP001662,Rejected
AP001663,Approved
AP001664,Approved
AP001665,Rejected
AP001666,Approved
AP001667,Rejected
AP001668,Approved
AP001669,Approved
AP001670,Rejected
AP001671,Approved
AP001672,Pending
AP001673,Pending
AP001674,Pending
AP001675,Rejected
AP001676,Pending
AP001677,Rejected
AP001678,Pending
AP001679,Rejected
AP001680,Rejected
AP001681,Approved
AP001682,Approved
AP001683,Rejected
AP001684,Pending
AP001685,Approved
AP001686,Rejected
AP001687,Rejected
AP001688,Approved
AP001689,Pending
AP001690,Rejected
AP001691,Approved
AP001692,Pending
AP001693,Pending
AP001694,Pending
AP001695,Rejected
AP001696,Rejected
AP001697,Rejected
AP001698,Rejected
AP001699,Approved
AP001700,Approved
AP001701,Pending
AP001702,Approved
AP001703,Approved
AP001704,Pending
AP001705,Pending
AP001706,Pending
AP001707,Pending
AP001708,Rejected
AP001709,Approved
AP001710,Pending
AP001711,Rejected
AP001712,Approved
AP001713,Rejected
AP001714,Rejected
AP001715,Rejected
AP001716,Pending
AP001717,Approved
AP001718,Pending
AP001719,Approved
AP001720,Pending
AP001721,Rejected
AP001722,Approved
AP001723,Rejected
AP001724,Rejected
AP001725,Rejected
AP001726,Approved
AP001727,Rejected
AP001728,Rejected
AP001729,Pending
AP001730,Approved
AP001731,Pending
AP001732,Rejected
AP001733,Rejected
AP001734,Rejected
AP001735,Rejected
AP001736,Approved
AP001737,Approved
AP001738,Rejected
AP001739,Rejected
AP001740,Approved
AP001741,Approved
AP001742,Rejected
AP001743,Pending
AP001744,Rejected
AP001745,Approved
AP001746,Rejected
AP001747,Pending
AP001748,Approved
AP001749,Approved
AP001750,Rejected
AP001751,Approved
AP001752,Approved
AP001753,Approved
AP001754,Pending
AP001755,Approved
AP001756,Rejected
AP001757,Approved
AP001758,Rejected
AP001759,Approved
AP001760,Rejected
AP001761,Approved
AP001762,Rejected
AP001763,Rejected
AP001764,Approved
AP001765,Approved
AP001766,Pending
AP001767,Rejected
AP001768,Pending
AP001769,Rejected
AP001770,Pending
AP001771,Rejected
AP001772,Pending
AP001773,Rejected
AP001774,Pending
AP001775,Rejected
AP001776,Approved
AP001777,Rejected
AP001778,Rejected
AP001779,Rejected
AP001780,Rejected
AP001781,Rejected
AP001782,Pending
AP001783,Approved
AP001784,Rejected
AP001785,Rejected
AP001786,Approved
AP001787,Pending
AP001788,Pending
AP001789,Pending
AP001790,Rejected
AP001791,Pending
AP001792,Rejected
AP001793,Approved
AP001794,Pending
AP001795,Rejected
AP001796,Rejected
AP001797,Pending
AP001798,Pending
AP001799,Rejected
AP001800,Rejected
AP001801,Rejected
AP001802,Rejected
AP001803,Approved
AP001804,Rejected
AP001805,Pending
AP001806,Pending
AP001807,Pending
AP001808,Rejected
AP001809,Pending
AP001810,Approved
AP001811,Approved
AP001812,Pending
AP001813,Approved
AP001814,Approved
AP001815,Rejected
AP001816,Approved
AP001817,Rejected
AP001818,Approved
AP001819,Rejected
AP001820,Pending
AP001821,Pending
AP001822,Rejected
AP001823,Pending
AP001824,Rejected
AP001825,Approved
AP001826,Approved
AP001827,Approved
AP001828,Approved
AP001829,Approved
AP001830,Pending
AP001831,Rejected
AP001832,Approved
AP001833,Pending
AP001834,Pending
AP001835,Approved
AP001836,Pending
AP001837,Approved
AP001838,Approved
AP001839,Pending
AP001840,Rejected
AP001841,Rejected
AP001842,Approved
AP001843,Pending
AP001844,Rejected
AP001845,Approved
AP001846,Pending
AP001847,Approved
AP001848,Rejected
AP001849,Rejected
AP001850,Pending
AP001851,Pending
AP001852,Pending
AP001853,Approved
AP001854,Approved
AP001855,Pending
AP001856,Approved
AP001857,Approved
AP001858,Pending
AP001859,Approved
AP001860,Pending
AP001861,Pending
AP001862,Pending
AP001863,Approved
AP001864,Pending
AP001865,Pending
AP001866,Approved
AP001867,Rejected
AP001868,Approved
AP001869,Pending
AP001870,Pending
AP001871,Rejected
AP001872,Approved
AP001873,Pending
AP001874,Approved
AP001875,Rejected
AP001876,Rejected
AP001877,Pending
AP001878,Rejected
AP001879,Rejected
AP001880,Pending
AP001881,Rejected
AP001882,Approved
AP001883,Approved
AP001884,Approved
AP001885,Approved
AP001886,Rejected
AP001887,Rejected
AP001888,Approved
AP001889,Approved
AP001890,Rejected
AP001891,Approved
AP001892,Pending
AP001893,Rejected
AP001894,Rejected
AP001895,Rejected
AP001896,Approved
AP001897,Approved
AP001898,Approved
AP001899,Rejected
AP001900,Approved
AP001901,Rejected
AP001902,Approved
AP001903,Rejected
AP001904,Rejected
AP001905,Approved
AP001906,Approved
AP001907,Approved
AP001908,Approved
AP001909,Approved
AP001910,Approved
AP001911,Approved
AP001912,Rejected
AP001913,Approved
AP001914,Pending
AP001915,Approved
AP001916,Pending
AP001917,Rejected
AP001918,Pending
AP001919,Approved
AP001920,Rejected
AP001921,Pending
AP001922,Pending
AP001923,Pending
AP001924,Pending
AP001925,Rejected
AP001926,Pending
AP001927,Pending
AP001928,Approved
AP001929,Approved
AP001930,Pending
AP001931,Rejected
AP001932,Pending
AP001933,Pending
AP001934,Rejected
AP001935,Pending
AP001936,Approved
AP001937,Approved
AP001938,Rejected
AP001939,Approved
AP001940,Approved
AP001941,Rejected
AP001942,Rejected
AP001943,Pending
AP001944,Rejected
AP001945,Pending
AP001946,Pending
AP001947,Rejected
AP001948,Pending
AP001949,Pending
AP001950,Rejected
AP001951,Rejected
AP001952,Approved
AP001953,Approved
AP001954,Rejected
AP001955,Approved
AP001956,Approved
AP001957,Rejected
AP001958,Pending
AP001959,Pending
AP001960,Pending
AP001961,Pending
AP001962,Rejected
AP001963,Approved
AP001964,Approved
AP001965,Rejected
AP001966,Rejected
AP001967,Rejected
AP001968,Approved
AP001969,Approved
AP001970,Rejected
AP001971,Approved
AP001972,Pending
AP001973,Pending
AP001974,Approved
AP001975,Rejected
AP001976,Approved
AP001977,Pending
AP001978,Pending
AP001979,Rejected
AP001980,Pending
AP001981,Approved
AP001982,Pending
AP001983,Rejected
AP001984,Pending
AP001985,Pending
AP001986,Rejected
AP001987,Rejected
AP001988,Pending
AP001989,Rejected
AP001990,Pending
AP001991,Approved
AP001992,Pending
AP001993,Approved
AP001994,Rejected
AP001995,Rejected
AP001996,Rejected
AP001997,Rejected
AP001998,Rejected
AP001999,Approved
AP002000,Pending
AP002001,Pending
AP002002,Pending
AP002003,Approved
AP002004,Rejected
AP002005,Rejected
AP002006,Rejected
AP002007,Approved
AP002008,Approved
AP002009,Approved
AP002010,Rejected
AP002011,Pending
AP002012,Approved
AP002013,Approved
AP002014,Rejected
AP002015,Rejected
AP002016,Pending
AP002017,Approved
AP002018,Rejected
AP002019,Pending
AP002020,Pending
AP002021,Rejected
AP002022,Pending
AP002023,Approved
AP002024,Rejected
AP002025,Approved
AP002026,Rejected
AP002027,Rejected
AP002028,Rejected
AP002029,Rejected
AP002030,Approved
AP002031,Approved
AP002032,Rejected
AP002033,Rejected
AP002034,Pending
AP002035,Pending
AP002036,Pending
AP002037,Rejected
AP002038,Rejected
AP002039,Rejected
AP002040,Rejected
AP002041,Pending
AP002042,Rejected
AP002043,Approved
AP002044,Rejected
AP002045,Approved
AP002046,Pending
AP002047,Pending
AP002048,Pending
AP002049,Rejected
AP002050,Rejected
AP002051,Pending
AP002052,Pending
AP002053,Rejected
AP002054,Approved
AP002055,Approved
AP002056,Rejected
AP002057,Rejected
AP002058,Approved
AP002059,Approved
AP002060,Approved
AP002061,Pending
AP002062,Approved
AP002063,Rejected
AP002064,Pending
AP002065,Approved
AP002066,Pending
AP002067,Pending
AP002068,Rejected
AP002069,Approved
AP002070,Pending
AP002071,Approved
AP002072,Rejected
AP002073,Rejected
AP002074,Approved
AP002075,Pending
AP002076,Pending
AP002077,Rejected
AP002078,Rejected
AP002079,Pending
AP002080,Pending
AP002081,Pending
AP002082,Rejected
AP002083,Pending
AP002084,Approved
AP002085,Pending
AP002086,Approved
AP002087,Rejected
AP002088,Pending
AP002089,Approved
AP002090,Approved
AP002091,Approved
AP002092,Rejected
AP002093,Rejected
AP002094,Rejected
AP002095,Approved
AP002096,Approved
AP002097,Approved
AP002098,Pending
AP002099,Pending
AP002100,Pending
AP002101,Pending
AP002102,Pending
AP002103,Pending
AP002104,Approved
AP002105,Rejected
AP002106,Rejected
AP002107,Approved
AP002108,Pending
AP002109,Approved
AP002110,Pending
AP002111,Pending
AP002112,Approved
AP002113,Rejected
AP002114,Rejected
AP002115,Rejected
AP002116,Approved
AP002117,Pending
AP002118,Pending
AP002119,Rejected
AP002120,Pending
AP002121,Pending
AP002122,Pending
AP002123,Rejected
AP002124,Approved
AP002125,Rejected
AP002126,Pending
AP002127,Rejected
AP002128,Rejected
AP002129,Approved
AP002130,Pending
AP002131,Pending
AP002132,Rejected
AP002133,Pending
AP002134,Rejected
AP002135,Rejected
AP002136,Rejected
AP002137,Approved
AP002138,Rejected
AP002139,Approved
AP002140,Rejected
AP002141,Approved
AP002142,Pending
AP002143,Approved
AP002144,Rejected
AP002145,Approved
AP002146,Pending
AP002147,Rejected
AP002148,Pending
AP002149,Approved
AP002150,Rejected
AP002151,Pending
AP002152,Rejected
AP002153,Pending
AP002154,Approved
AP002155,Pending
AP002156,Pending
AP002157,Approved
AP002158,Pending
AP002159,Rejected
AP002160,Rejected
AP002161,Rejected
AP002162,Approved
AP002163,Pending
AP002164,Approved
AP002165,Rejected
AP002166,Pending
AP002167,Pending
AP002168,Pending
AP002169,Rejected
AP002170,Pending
AP002171,Rejected
AP002172,Pending
AP002173,Pending
AP002174,Pending
AP002175,Rejected
AP002176,Pending
AP002177,Rejected
AP002178,Approved
AP002179,Approved
AP002180,Pending
AP002181,Rejected
AP002182,Approved
AP002183,Pending
AP002184,Rejected
AP002185,Rejected
AP002186,Rejected
AP002187,Rejected
AP002188,Pending
AP002189,Rejected
AP002190,Pending
AP002191,Rejected
AP002192,Approved
AP002193,Rejected
AP002194,Approved
AP002195,Rejected
AP002196,Pending
AP002197,Rejected
AP002198,Pending
AP002199,Rejected
AP002200,Approved
AP002201,Rejected
AP002202,Pending
AP002203,Rejected
AP002204,Pending
AP002205,Rejected
AP002206,Pending
AP002207,Approved
AP002208,Pending
AP002209,Pending
AP002210,Pending
AP002211,Approved
AP002212,Approved
AP002213,Approved
AP002214,Rejected
AP002215,Pending
AP002216,Rejected
AP002217,Pending
AP002218,Approved
AP002219,Pending
AP002220,Approved
AP002221,Rejected
AP002222,Rejected
AP002223,Rejected
AP002224,Approved
AP002225,Rejected
AP002226,Pending
AP002227,Rejected
AP002228,Rejected
AP002229,Approved
AP002230,Pending
AP002231,Pending
AP002232,Approved
AP002233,Pending
AP002234,Approved
AP002235,Pending
AP002236,Approved
AP002237,Approved
AP002238,Pending
AP002239,Rejected
AP002240,Rejected
AP002241,Pending
AP002242,Pending
AP002243,Pending
AP002244,Pending
AP002245,Pending
AP002246,Approved
AP002247,Rejected
AP002248,Approved
AP002249,Rejected
AP002250,Rejected
AP002251,Pending
AP002252,Rejected
AP002253,Pending
AP002254,Pending
AP002255,Rejected
AP002256,Approved
AP002257,Approved
AP002258,Rejected
AP002259,Rejected
AP002260,Pending
AP002261,Rejected
AP002262,Rejected
AP002263,Approved
AP002264,Approved
AP002265,Approved
AP002266,Pending
AP002267,Pending
AP002268,Rejected
AP002269,Pending
AP002270,Pending
AP002271,Rejected
AP002272,Pending
AP002273,Rejected
AP002274,Approved
AP002275,Pending
AP002276,Pending
AP002277,Rejected
AP002278,Rejected
AP002279,Approved
AP002280,Pending
AP002281,Pending
AP002282,Pending
AP002283,Rejected
AP002284,Approved
AP002285,Pending
AP002286,Approved
AP002287,Pending
AP002288,Approved
AP002289,Rejected
AP002290,Pending
AP002291,Approved
AP002292,Rejected
AP002293,Approved
AP002294,Rejected
AP002295,Approved
AP002296,Pending
AP002297,Pending
AP002298,Pending
AP002299,Rejected
AP002300,Pending
AP002301,Rejected
AP002302,Pending
AP002303,Rejected
AP002304,Pending
AP002305,Pending
AP002306,Approved
AP002307,Approved
AP002308,Approved
AP002309,Pending
AP002310,Rejected
AP002311,Approved
AP002312,Approved
AP002313,Approved
AP002314,Rejected
AP002315,Pending
AP002316,Pending
AP002317,Pending
AP002318,Pending
AP002319,Pending
AP002320,Rejected
AP002321,Rejected
AP002322,Rejected
AP002323,Rejected
AP002324,Pending
AP002325,Pending
AP002326,Approved
AP002327,Pending
AP002328,Approved
AP002329,Approved
AP002330,Pending
AP002331,Pending
AP002332,Approved
AP002333,Pending
AP002334,Approved
AP002335,Approved
AP002336,Pending
AP002337,Approved
AP002338,Approved
AP002339,Pending
AP002340,Approved
AP002341,Rejected
AP002342,Pending
AP002343,Approved
AP002344,Approved
AP002345,Pending
AP002346,Approved
AP002347,Pending
AP002348,Pending
AP002349,Pending
AP002350,Pending
AP002351,Rejected
AP002352,Approved
AP002353,Approved
AP002354,Approved
AP002355,Approved
AP002356,Pending
AP002357,Rejected
AP002358,Approved
AP002359,Approved
AP002360,Pending
AP002361,Pending
AP002362,Approved
AP002363,Pending
AP002364,Rejected
AP002365,Rejected
AP002366,Approved
AP002367,Approved
AP002368,Approved
AP002369,Approved
AP002370,Pending
AP002371,Rejected
AP002372,Approved
AP002373,Rejected
AP002374,Rejected
AP002375,Pending
AP002376,Rejected
AP002377,Approved
AP002378,Rejected
AP002379,Rejected
AP002380,Rejected
AP002381,Pending
AP002382,Approved
AP002383,Rejected
AP002384,Pending
AP002385,Approved
AP002386,Rejected
AP002387,Pending
AP002388,Pending
AP002389,Pending
AP002390,Pending
AP002391,Rejected
AP002392,Approved
AP002393,Rejected
AP002394,Rejected
AP002395,Approved
AP002396,Rejected
AP002397,Pending
AP002398,Rejected
AP002399,Approved
AP002400,Rejected
AP002401,Approved
AP002402,Rejected
AP002403,Approved
AP002404,Pending
AP002405,Approved
AP002406,Approved
AP002407,Rejected
AP002408,Pending
AP002409,Pending
AP002410,Rejected
AP002411,Approved
AP002412,Rejected
AP002413,Approved
