doc_id,officer_id
D001748,C0038
D001749,C0017
D001750,C0445
D001751,C0448
D001752,C0048
D001753,C0051
D001754,C0016
D001755,C0280
D001756,C0197
D001757,C0045
D001758,C0391
D001759,C0138
D001760,C0132
D001761,C0069
D001762,C0379
D001763,C0062
D001764,C0369
D001765,C0452
D001766,C0209
D001767,C0064
D001768,C0452
D001769,C0159
D001770,C0353
D001771,C0187
D001772,C0188
D001773,C0382
D001774,C0019
D001775,C0100
D001776,C0438
D001777,C0162
D001778,C0196
D001779,C0333
D001780,C0179
D001781,C0259
D001782,C0379
D001783,C0210
D001784,C0272
D001785,C0492
D001786,C0250
D001787,C0314
D001788,C0075
D001789,C0042
D001790,C0299
D001791,C0018
D001792,C0480
D001793,C0124
D001794,C0224
D001795,C0193
D001796,C0304
D001797,C0358
D001798,C0317
D001799,C0227
D001800,C0300
D001801,C0107
D001802,C0211
D001803,C0373
D001804,C0458
D001805,C0208
D001806,C0149
D001807,C0367
D001808,C0284
D001809,C0068
D001810,C0047
D001811,C0295
D001812,C0438
D001813,C0018
D001814,C0137
D001815,C0386
D001816,C0497
D001817,C0301
D001818,C0027
D001819,C0096
D001820,C0245
D001821,C0141
D001822,C0380
D001823,C0285
D001824,C0435
D001825,C0315
D001826,C0077
D001827,C0444
D001828,C0370
D001829,C0468
D001830,C0259
D001831,C0297
D001832,C0270
D001833,C0061
D001834,C0209
D001835,C0415
D001836,C0107
D001837,C0001
D001838,C0073
D001839,C0272
D001840,C0109
D001841,C0197
D001842,C0188
D001843,C0093
D001844,C0376
D001845,C0465
D001846,C0358
D001847,C0188
D001848,C0360
D001849,C0139
D001850,C0072
D001851,C0105
D001852,C0350
D001853,C0305
D001854,C0247
D001855,C0346
D001856,C0305
D001857,C0156
D001858,C0281
D001859,C0066
D001860,C0426
D001861,C0022
D001862,C0163
D001863,C0465
D001864,C0238
D001865,C0068
D001866,C0466
D001867,C0362
D001868,C0173
D001869,C0183
D001870,C0246
D001871,C0260
D001872,C0171
D001873,C0309
D001874,C0374
D001875,C0484
D001876,C0306
D001877,C0455
D001878,C0077
D001879,C0225
D001880,C0314
D001881,C0398
D001882,C0358
D001883,C0371
D001884,C0413
D001885,C0435
D001886,C0466
D001887,C0445
D001888,C0441
D001889,C0008
D001890,C0301
D001891,C0354
D001892,C0395
D001893,C0113
D001894,C0489
D001895,C0260
D001896,C0476
D001897,C0145
D001898,C0234
D001899,C0063
D001900,C0257
D001901,C0096
D001902,C0042
D001903,C0208
D001904,C0096
D001905,C0302
D001906,C0377
D001907,C0304
D001908,C0173
D001909,C0047
D001910,C0301
D001911,C0063
D001912,C0305
D001913,C0187
D001914,C0394
D001915,C0322
D001916,C0071
D001917,C0400
D001918,C0160
D001919,C0437
D001920,C0159
D001921,C0394
D001922,C0494
D001923,C0101
D001924,C0223
D001925,C0065
D001926,C0167
D001927,C0256
D001928,C0257
D001929,C0274
D001930,C0408
D001931,C0318
D001932,C0386
D001933,C0275
D001934,C0050
D001935,C0075
D001936,C0271
D001937,C0053
D001938,C0308
D001939,C0429
D001940,C0017
D001941,C0033
D001942,C0386
D001943,C0015
D001944,C0113
D001945,C0027
D001946,C0224
D001947,C0107
D001948,C0495
D001949,C0436
D001950,C0092
D001951,C0034
D001952,C0150
D001953,C0174
D001954,C0259
D001955,C0357
D001956,C0243
D001957,C0144
D001958,C0055
D001959,C0356
D001960,C0079
D001961,C0318
D001962,C0401
D001963,C0028
D001964,C0130
D001965,C0034
D001966,C0149
D001967,C0418
D001968,C0018
D001969,C0364
D001970,C0384
D001971,C0455
D001972,C0314
D001973,C0067
D001974,C0024
D001975,C0210
D001976,C0318
D001977,C0389
D001978,C0092
D001979,C0009
D001980,C0151
D001981,C0124
D001982,C0061
D001983,C0215
D001984,C0409
D001985,C0121
D001986,C0367
D001987,C0025
D001988,C0341
D001989,C0251
D001990,C0210
D001991,C0500
D001992,C0442
D001993,C0407
D001994,C0323
D001995,C0095
D001996,C0323
D001997,C0212
D001998,C0003
D001999,C0461
D002000,C0469
D002001,C0114
D002002,C0022
D002003,C0059
D002004,C0371
D002005,C0295
D002006,C0335
D002007,C0455
D002008,C0343
D002009,C0470
D002010,C0074
D002011,C0157
D002012,C0186
D002013,C0040
D002014,C0200
D002015,C0117
D002016,C0349
D002017,C0088
D002018,C0405
D002019,C0075
D002020,C0141
D002021,C0364
D002022,C0227
D002023,C0382
D002024,C0327
D002025,C0317
D002026,C0447
D002027,C0257
D002028,C0434
D002029,C0046
D002030,C0204
D002031,C0055
D002032,C0051
D002033,C0492
D002034,C0010
D002035,C0094
D002036,C0438
D002037,C0327
D002038,C0402
D002039,C0177
D002040,C0160
D002041,C0426
D002042,C0486
D002043,C0250
D002044,C0438
D002045,C0184
D002046,C0149
D002047,C0266
D002048,C0209
D002049,C0008
D002050,C0385
D002051,C0351
D002052,C0415
D002053,C0409
D002054,C0254
D002055,C0056
D002056,C0128
D002057,C0172
D002058,C0125
D002059,C0401
D002060,C0215
D002061,C0142
D002062,C0453
D002063,C0238
D002064,C0160
D002065,C0200
D002066,C0020
D002067,C0320
D002068,C0473
D002069,C0268
D002070,C0493
D002071,C0484
D002072,C0458
D002073,C0233
D002074,C0327
D002075,C0193
D002076,C0018
D002077,C0095
D002078,C0330
D002079,C0328
D002080,C0457
D002081,C0323
D002082,C0073
D002083,C0044
D002084,C0265
D002085,C0094
D002086,C0398
D002087,C0427
D002088,C0227
D002089,C0050
D002090,C0127
D002091,C0218
D002092,C0250
D002093,C0273
D002094,C0051
D002095,C0372
D002096,C0067
D002097,C0494
D002098,C0420
D002099,C0252
D002100,C0005
D002101,C0486
D002102,C0021
D002103,C0136
D002104,C0307
D002105,C0040
D002106,C0079
D002107,C0300
D002108,C0242
D002109,C0338
D002110,C0017
D002111,C0386
D002112,C0451
D002113,C0140
D002114,C0230
D002115,C0104
D002116,C0255
D002117,C0007
D002118,C0046
D002119,C0403
D002120,C0219
D002121,C0423
D002122,C0359
D002123,C0254
D002124,C0088
D002125,C0477
D002126,C0223
D002127,C0210
D002128,C0145
D002129,C0019
D002130,C0474
D002131,C0152
D002132,C0425
D002133,C0268
D002134,C0070
D002135,C0225
D002136,C0341
D002137,C0399
D002138,C0098
D002139,C0326
D002140,C0297
D002141,C0106
D002142,C0096
D002143,C0035
D002144,C0356
D002145,C0343
D002146,C0440
D002147,C0119
D002148,C0317
D002149,C0051
D002150,C0379
D002151,C0220
D002152,C0346
D002153,C0096
D002154,C0208
D002155,C0383
D002156,C0238
D002157,C0362
D002158,C0492
D002159,C0407
D002160,C0079
D002161,C0127
D002162,C0025
D002163,C0030
D002164,C0048
D002165,C0035
D002166,C0062
D002167,C0294
D002168,C0494
D002169,C0406
D002170,C0332
D002171,C0447
D002172,C0180
D002173,C0423
D002174,C0476
D002175,C0393
D002176,C0342
D002177,C0319
D002178,C0431
D002179,C0065
D002180,C0262
D002181,C0254
D002182,C0408
D002183,C0377
D002184,C0432
D002185,C0066
D002186,C0444
D002187,C0395
D002188,C0042
D002189,C0438
D002190,C0474
D002191,C0241
D002192,C0432
D002193,C0029
D002194,C0414
D002195,C0332
D002196,C0157
D002197,C0076
D002198,C0254
D002199,C0231
D002200,C0280
D002201,C0282
D002202,C0138
D002203,C0044
D002204,C0224
D002205,C0228
D002206,C0330
D002207,C0200
D002208,C0233
D002209,C0143
D002210,C0296
D002211,C0248
D002212,C0020
D002213,C0322
D002214,C0097
D002215,C0266
D002216,C0268
D002217,C0377
D002218,C0373
D002219,C0467
D002220,C0130
D002221,C0107
D002222,C0366
D002223,C0219
D002224,C0490
D002225,C0088
D002226,C0412
D002227,C0211
D002228,C0352
D002229,C0353
D002230,C0292
D002231,C0429
D002232,C0416
D002233,C0171
D002234,C0326
D002235,C0045
D002236,C0111
D002237,C0387
D002238,C0404
D002239,C0338
D002240,C0386
D002241,C0312
D002242,C0028
D002243,C0462
D002244,C0218
D002245,C0155
D002246,C0263
D002247,C0104
D002248,C0392
D002249,C0224
D002250,C0214
D002251,C0069
D002252,C0409
D002253,C0126
D002254,C0403
D002255,C0424
D002256,C0291
D002257,C0113
D002258,C0421
D002259,C0301
D002260,C0225
D002261,C0372
D002262,C0047
D002263,C0107
D002264,C0294
D002265,C0082
D002266,C0249
D002267,C0199
D002268,C0246
D002269,C0016
D002270,C0266
D002271,C0002
D002272,C0415
D002273,C0071
D002274,C0335
D002275,C0298
D002276,C0271
D002277,C0232
D002278,C0049
D002279,C0301
D002280,C0278
D002281,C0034
D002282,C0345
D002283,C0407
D002284,C0411
D002285,C0161
D002286,C0180
D002287,C0103
D002288,C0237
D002289,C0107
D002290,C0449
D002291,C0235
D002292,C0076
D002293,C0113
D002294,C0071
D002295,C0050
D002296,C0389
D002297,C0374
D002298,C0191
D002299,C0346
D002300,C0126
D002301,C0012
D002302,C0099
D002303,C0041
D002304,C0486
D002305,C0332
D002306,C0164
D002307,C0239
D002308,C0327
D002309,C0199
D002310,C0248
D002311,C0270
D002312,C0455
D002313,C0316
D002314,C0275
D002315,C0359
D002316,C0028
D002317,C0121
D002318,C0377
D002319,C0084
D002320,C0126
D002321,C0076
D002322,C0444
D002323,C0371
D002324,C0257
D002325,C0164
D002326,C0168
D002327,C0420
D002328,C0355
D002329,C0016
D002330,C0287
D002331,C0287
D002332,C0210
D002333,C0372
D002334,C0307
D002335,C0075
D002336,C0004
D002337,C0407
D002338,C0356
D002339,C0434
D002340,C0065
D002341,C0305
D002342,C0355
D002343,C0171
D002344,C0453
D002345,C0210
D002346,C0020
D002347,C0279
D002348,C0492
D002349,C0092
D002350,C0058
D002351,C0170
D002352,C0050
D002353,C0344
D002354,C0211
D002355,C0233
D002356,C0358
D002357,C0381
D002358,C0075
D002359,C0022
D002360,C0119
D002361,C0068
D002362,C0444
D002363,C0269
D002364,C0128
D002365,C0009
D002366,C0484
D002367,C0321
D002368,C0260
D002369,C0256
D002370,C0297
D002371,C0434
D002372,C0020
D002373,C0434
D002374,C0119
D002375,C0210
D002376,C0191
D002377,C0481
D002378,C0422
D002379,C0283
D002380,C0121
D002381,C0049
D002382,C0110
D002383,C0420
D002384,C0084
D002385,C0268
D002386,C0113
D002387,C0097
D002388,C0147
D002389,C0272
D002390,C0455
D002391,C0332
D002392,C0195
D002393,C0152
D002394,C0253
D002395,C0325
D002396,C0079
D002397,C0209
D002398,C0492
D002399,C0241
D002400,C0187
D002401,C0200
D002402,C0336
D002403,C0363
D002404,C0471
D002405,C0358
D002406,C0028
D002407,C0201
D002408,C0353
D002409,C0286
D002410,C0150
D002411,C0284
D002412,C0408
D002413,C0051
D002414,C0452
D002415,C0150
D002416,C0018
D002417,C0024
D002418,C0436
D002419,C0388
D002420,C0254
D002421,C0027
D002422,C0259
D002423,C0220
D002424,C0412
D002425,C0496
D002426,C0240
D002427,C0369
D002428,C0385
D002429,C0067
D002430,C0189
D002431,C0470
D002432,C0003
D002433,C0243
D002434,C0077
D002435,C0064
D002436,C0126
D002437,C0334
D002438,C0317
D002439,C0389
D002440,C0048
D002441,C0439
D002442,C0441
D002443,C0073
D002444,C0201
D002445,C0080
D002446,C0418
D002447,C0118
D002448,C0368
D002449,C0189
D002450,C0034
D002451,C0383
D002452,C0251
D002453,C0438
D002454,C0260
D002455,C0033
D002456,C0431
D002457,C0355
D002458,C0469
D002459,C0430
D002460,C0314
D002461,C0145
D002462,C0013
D002463,C0400
D002464,C0012
D002465,C0235
D002466,C0154
D002467,C0165
D002468,C0427
D002469,C0221
D002470,C0368
D002471,C0250
D002472,C0243
D002473,C0186
D002474,C0107
D002475,C0163
D002476,C0084
D002477,C0251
D002478,C0419
D002479,C0041
D002480,C0193
D002481,C0253
D002482,C0104
D002483,C0242
D002484,C0115
D002485,C0036
D002486,C0095
D002487,C0198
D002488,C0394
D002489,C0459
D002490,C0131
D002491,C0499
D002492,C0412
D002493,C0486
D002494,C0074
D002495,C0151
D002496,C0215
D002497,C0299
D002498,C0130
D002499,C0114
D002500,C0081
D002501,C0463
D002502,C0062
D002503,C0340
D002504,C0213
D002505,C0431
D002506,C0369
D002507,C0318
D002508,C0358
D002509,C0190
D002510,C0392
D002511,C0288
D002512,C0303
D002513,C0278
D002514,C0316
D002515,C0498
D002516,C0098
D002517,C0141
D002518,C0003
D002519,C0373
D002520,C0061
D002521,C0129
D002522,C0354
D002523,C0130
D002524,C0075
D002525,C0234
D002526,C0425
D002527,C0325
D002528,C0470
D002529,C0033
D002530,C0444
D002531,C0173
D002532,C0272
D002533,C0299
D002534,C0088
D002535,C0221
D002536,C0327
D002537,C0478
D002538,C0005
D002539,C0457
D002540,C0396
D002541,C0462
D002542,C0045
D002543,C0261
D002544,C0205
D002545,C0402
D002546,C0161
D002547,C0093
D002548,C0083
D002549,C0058
D002550,C0425
D002551,C0192
D002552,C0492
D002553,C0026
D002554,C0488
D002555,C0155
D002556,C0285
D002557,C0172
D002558,C0133
D002559,C0153
D002560,C0037
D002561,C0308
D002562,C0383
D002563,C0360
D002564,C0197
D002565,C0001
D002566,C0439
D002567,C0142
D002568,C0063
D002569,C0173
D002570,C0056
D002571,C0198
D002572,C0286
D002573,C0362
D002574,C0148
D002575,C0362
D002576,C0168
D002577,C0058
D002578,C0205
D002579,C0408
D002580,C0242
D002581,C0423
D002582,C0155
D002583,C0404
D002584,C0336
D002585,C0070
D002586,C0243
D002587,C0406
D002588,C0265
D002589,C0003
D002590,C0280
D002591,C0432
D002592,C0176
D002593,C0407
D002594,C0202
D002595,C0172
D002596,C0319
D002597,C0231
D002598,C0096
D002599,C0202
D002600,C0347
D002601,C0173
D002602,C0260
D002603,C0460
D002604,C0259
D002605,C0084
D002606,C0488
D002607,C0274
D002608,C0067
D002609,C0056
D002610,C0118
D002611,C0185
D002612,C0417
D002613,C0457
D002614,C0137
D002615,C0057
D002616,C0113
D002617,C0010
D002618,C0369
D002619,C0050
D002620,C0211
D002621,C0459
D002622,C0233
D002623,C0012
D002624,C0003
D002625,C0113
D002626,C0281
D002627,C0303
D002628,C0304
D002629,C0057
D002630,C0449
D002631,C0418
D002632,C0357
D002633,C0176
D002634,C0244
D002635,C0463
D002636,C0223
D002637,C0079
D002638,C0092
D002639,C0374
D002640,C0099
D002641,C0278
D002642,C0052
D002643,C0128
D002644,C0268
D002645,C0017
D002646,C0009
D002647,C0395
D002648,C0008
D002649,C0080
D002650,C0249
D002651,C0008
D002652,C0090
D002653,C0442
D002654,C0020
D002655,C0419
D002656,C0349
D002657,C0090
D002658,C0260
D002659,C0001
D002660,C0403
D002661,C0418
D002662,C0488
D002663,C0061
D002664,C0278
D002665,C0467
D002666,C0108
D002667,C0107
D002668,C0103
D002669,C0073
D002670,C0211
D002671,C0379
D002672,C0383
D002673,C0157
D002674,C0435
D002675,C0472
D002676,C0361
D002677,C0063
D002678,C0266
D002679,C0189
D002680,C0456
D002681,C0275
D002682,C0111
D002683,C0267
D002684,C0086
D002685,C0345
D002686,C0202
D002687,C0277
D002688,C0314
D002689,C0329
D002690,C0041
D002691,C0495
D002692,C0024
D002693,C0171
D002694,C0105
D002695,C0434
D002696,C0378
D002697,C0219
D002698,C0017
D002699,C0054
D002700,C0233
D002701,C0223
D002702,C0457
D002703,C0424
D002704,C0126
D002705,C0482
D002706,C0396
D002707,C0236
D002708,C0309
D002709,C0092
D002710,C0377
D002711,C0465
D002712,C0492
D002713,C0048
D002714,C0448
D002715,C0287
D002716,C0333
D002717,C0208
D002718,C0001
D002719,C0060
D002720,C0273
D002721,C0306
D002722,C0241
D002723,C0016
D002724,C0391
D002725,C0369
D002726,C0500
D002727,C0156
D002728,C0301
D002729,C0420
D002730,C0307
D002731,C0111
D002732,C0241
D002733,C0294
D002734,C0022
D002735,C0364
D002736,C0462
D002737,C0256
D002738,C0382
D002739,C0378
D002740,C0369
D002741,C0243
D002742,C0192
D002743,C0433
D002744,C0446
D002745,C0127
D002746,C0256
D002747,C0217
D002748,C0052
D002749,C0452
D002750,C0318
D002751,C0372
D002752,C0372
D002753,C0029
D002754,C0216
D002755,C0216
D002756,C0491
D002757,C0191
D002758,C0257
D002759,C0434
D002760,C0395
D002761,C0472
D002762,C0055
D002763,C0388
D002764,C0258
D002765,C0071
D002766,C0499
D002767,C0464
D002768,C0278
D002769,C0020
D002770,C0244
D002771,C0229
D002772,C0345
D002773,C0055
D002774,C0099
D002775,C0396
D002776,C0456
D002777,C0497
D002778,C0164
D002779,C0333
D002780,C0280
D002781,C0337
D002782,C0200
D002783,C0395
D002784,C0130
D002785,C0305
D002786,C0473
D002787,C0366
D002788,C0338
D002789,C0427
D002790,C0107
D002791,C0370
D002792,C0081
D002793,C0199
D002794,C0491
D002795,C0037
D002796,C0031
D002797,C0444
D002798,C0432
D002799,C0299
D002800,C0250
D002801,C0062
D002802,C0354
D002803,C0492
D002804,C0222
D002805,C0033
D002806,C0043
D002807,C0429
D002808,C0169
D002809,C0440
D002810,C0259
D002811,C0480
D002812,C0005
D002813,C0177
D002814,C0048
D002815,C0281
D002816,C0385
D002817,C0469
D002818,C0196
D002819,C0434
D002820,C0174
D002821,C0222
D002822,C0076
D002823,C0137
D002824,C0230
D002825,C0377
D002826,C0266
D002827,C0372
D002828,C0496
D002829,C0291
D002830,C0082
D002831,C0054
D002832,C0090
D002833,C0107
D002834,C0247
D002835,C0342
D002836,C0265
D002837,C0484
D002838,C0430
D002839,C0372
D002840,C0213
D002841,C0251
D002842,C0362
D002843,C0083
D002844,C0442
D002845,C0320
D002846,C0338
D002847,C0391
D002848,C0088
D002849,C0058
D002850,C0155
D002851,C0084
D002852,C0215
D002853,C0404
D002854,C0186
D002855,C0219
D002856,C0364
D002857,C0078
D002858,C0472
D002859,C0192
D002860,C0297
D002861,C0059
D002862,C0262
D002863,C0068
D002864,C0259
D002865,C0310
D002866,C0028
D002867,C0411
D002868,C0189
D002869,C0293
D002870,C0134
D002871,C0329
D002872,C0223
D002873,C0169
D002874,C0377
D002875,C0040
D002876,C0218
D002877,C0380
D002878,C0440
D002879,C0077
D002880,C0431
D002881,C0080
D002882,C0089
D002883,C0174
D002884,C0384
D002885,C0337
D002886,C0315
D002887,C0419
D002888,C0167
D002889,C0110
D002890,C0204
D002891,C0394
D002892,C0122
D002893,C0043
D002894,C0224
D002895,C0273
D002896,C0201
D002897,C0405
D002898,C0107
D002899,C0208
D002900,C0356
D002901,C0179
D002902,C0405
D002903,C0276
D002904,C0201
D002905,C0443
D002906,C0017
D002907,C0164
D002908,C0174
D002909,C0494
D002910,C0344
D002911,C0108
D002912,C0203
D002913,C0417
D002914,C0192
D002915,C0276
D002916,C0422
D002917,C0291
D002918,C0422
D002919,C0127
D002920,C0161
D002921,C0364
D002922,C0055
D002923,C0315
D002924,C0477
D002925,C0393
D002926,C0071
D002927,C0223
D002928,C0336
D002929,C0112
D002930,C0228
D002931,C0412
D002932,C0412
D002933,C0124
D002934,C0228
D002935,C0229
D002936,C0061
D002937,C0166
D002938,C0061
D002939,C0486
D002940,C0409
D002941,C0184
D002942,C0306
D002943,C0244
D002944,C0473
D002945,C0221
D002946,C0412
D002947,C0475
D002948,C0233
D002949,C0115
D002950,C0300
D002951,C0297
D002952,C0073
D002953,C0263
D002954,C0258
D002955,C0076
D002956,C0496
D002957,C0188
D002958,C0370
D002959,C0142
D002960,C0313
D002961,C0082
D002962,C0045
D002963,C0005
D002964,C0296
D002965,C0476
D002966,C0392
D002967,C0338
D002968,C0471
D002969,C0012
D002970,C0305
D002971,C0365
D002972,C0500
D002973,C0430
D002974,C0090
D002975,C0455
D002976,C0073
D002977,C0193
D002978,C0119
D002979,C0290
D002980,C0020
D002981,C0358
D002982,C0102
D002983,C0122
D002984,C0186
D002985,C0180
D002986,C0288
D002987,C0420
D002988,C0190
D002989,C0180
D002990,C0239
D002991,C0425
D002992,C0083
D002993,C0232
D002994,C0057
D002995,C0112
D002996,C0419
D002997,C0122
D002998,C0301
D002999,C0407
