merchant_id,name,industry,risk_profile
M00735,Fresh Foods,Electronics,Medium
M00736,Prime Store,Retail,Low
M00737,NextGen Retailers,Fashion,Low
M00738,Elite Store,Fashion,High
M00739,Vertex Mart,Fashion,Medium
M00740,XYZ Retailers,Automotive,Medium
M00741,Global Solutions,Healthcare,High
M00742,ABC Electronics,Fashion,High
M00743,Prime Electronics,Education,Low
M00744,ABC Mart,Education,Low
M00745,Elite Store,Technology,Medium
M00746,Fresh Electronics,Electronics,High
M00747,Metro Hub,Technology,Low
M00748,Vertex Solutions,Healthcare,High
M00749,Nova Store,Fashion,Medium
M00750,Metro World,Retail,Low
M00751,Global Retailers,Healthcare,Medium
M00752,Metro Mart,Finance,Low
M00753,XYZ Solutions,Fashion,Low
M00754,Elite Hub,Finance,High
M00755,Global Hub,Education,High
M00756,Prime Electronics,Technology,High
M00757,Nova World,Education,High
M00758,Vertex Hub,Travel,High
M00759,Elite Mart,Technology,Medium
M00760,Global Retailers,Finance,Medium
M00761,Vertex Traders,Healthcare,High
M00762,Vertex Electronics,Finance,Medium
M00763,Prime Retailers,Fashion,Medium
M00764,Global World,Healthcare,Low
M00765,ABC Electronics,Education,Low
M00766,Global Store,Fashion,Medium
M00767,Prime Hub,Technology,Medium
M00768,XYZ Traders,Travel,Medium
M00769,Vertex Mart,Technology,Medium
M00770,XYZ Services,Electronics,Medium
M00771,Global Retailers,Travel,Medium
M00772,Global Store,Electronics,Medium
M00773,Global Hub,Automotive,High
M00774,ABC Hub,Technology,Medium
M00775,Metro Solutions,Electronics,Low
M00776,Metro Foods,Finance,Low
M00777,XYZ World,Travel,Low
M00778,Vertex World,Healthcare,Medium
M00779,Elite Solutions,Travel,Low
M00780,Elite Retailers,Healthcare,Low
M00781,NextGen Retailers,Healthcare,Low
M00782,Vertex World,Travel,High
M00783,Vertex Mart,Food & Beverage,Low
M00784,NextGen Mart,Automotive,Low
M00785,Elite Solutions,Retail,Medium
M00786,Fresh Solutions,Finance,Medium
M00787,XYZ Hub,Travel,Medium
M00788,NextGen Services,Education,Medium
M00789,NextGen World,Technology,Medium
M00790,Metro Electronics,Fashion,High
M00791,XYZ Services,Retail,High
M00792,XYZ Hub,Travel,Medium
M00793,Fresh Electronics,Automotive,Low
M00794,Vertex Services,Travel,High
M00795,Vertex Mart,Education,Medium
M00796,Global Services,Technology,Low
M00797,Global World,Automotive,Low
M00798,Prime Foods,Automotive,High
M00799,Fresh Electronics,Travel,Medium
M00800,NextGen Foods,Finance,Medium
M00801,NextGen Store,Travel,High
M00802,Global Services,Automotive,Low
M00803,Fresh Store,Food & Beverage,Low
M00804,Nova Services,Fashion,Medium
M00805,Elite Electronics,Electronics,High
M00806,Global Solutions,Healthcare,Medium
M00807,Global Services,Electronics,Low
M00808,Metro Hub,Food & Beverage,Low
M00809,Vertex Store,Healthcare,High
M00810,ABC Foods,Education,Low
M00811,Metro Services,Automotive,Medium
M00812,NextGen Store,Technology,Medium
M00813,NextGen Services,Finance,Low
M00814,Prime Retailers,Finance,Medium
M00815,Elite Foods,Education,Low
M00816,Global World,Electronics,High
M00817,Vertex Mart,Automotive,High
M00818,Global Solutions,Automotive,High
M00819,Vertex Foods,Automotive,Low
M00820,Fresh Mart,Retail,Low
M00821,NextGen Store,Electronics,High
M00822,Metro Retailers,Electronics,Medium
M00823,Metro Solutions,Finance,Low
M00824,XYZ Traders,Automotive,High
M00825,NextGen Services,Finance,Low
M00826,Fresh Hub,Education,Medium
M00827,Vertex Hub,Retail,Low
M00828,XYZ Solutions,Retail,Medium
M00829,ABC Hub,Technology,Medium
M00830,Global World,Automotive,Low
M00831,Global Foods,Retail,Medium
M00832,NextGen Solutions,Finance,Medium
M00833,Global World,Technology,High
M00834,Global Services,Finance,High
M00835,NextGen Retailers,Food & Beverage,Low
M00836,Nova World,Fashion,Medium
M00837,Fresh Mart,Healthcare,Low
M00838,ABC Hub,Finance,Low
M00839,XYZ Services,Retail,Low
M00840,XYZ Services,Travel,High
M00841,Prime Services,Finance,High
M00842,XYZ Mart,Retail,Low
M00843,Global Mart,Education,High
M00844,Elite Solutions,Automotive,Low
M00845,NextGen Services,Education,High
M00846,ABC Store,Education,High
M00847,Metro World,Technology,High
M00848,Global Store,Retail,High
M00849,Global Foods,Retail,High
M00850,Vertex Services,Healthcare,Low
M00851,ABC Hub,Electronics,Medium
M00852,XYZ Store,Retail,High
M00853,Nova World,Automotive,Medium
M00854,XYZ Services,Healthcare,Low
M00855,ABC Store,Travel,High
M00856,Vertex Traders,Technology,Low
M00857,XYZ Retailers,Food & Beverage,High
M00858,Nova Hub,Electronics,Medium
M00859,Vertex Retailers,Finance,Low
M00860,Vertex Store,Finance,High
M00861,Elite Services,Food & Beverage,Medium
M00862,Prime Foods,Fashion,Low
M00863,Global Solutions,Technology,Medium
M00864,Global Retailers,Travel,Medium
M00865,Metro Electronics,Electronics,Low
M00866,Vertex Electronics,Automotive,Medium
M00867,Prime Foods,Technology,Medium
M00868,ABC World,Technology,Low
M00869,Prime Mart,Automotive,Medium
M00870,Global Store,Education,High
M00871,Prime Electronics,Education,Medium
M00872,Fresh Retailers,Fashion,Medium
M00873,NextGen Services,Healthcare,Medium
M00874,Elite Mart,Retail,Low
M00875,Global Retailers,Automotive,Medium
M00876,ABC Electronics,Retail,High
M00877,Fresh Hub,Healthcare,Low
M00878,NextGen Electronics,Fashion,Low
M00879,Fresh Services,Education,Medium
M00880,Global Retailers,Travel,High
M00881,Metro Services,Education,Medium
M00882,Global Hub,Education,Low
M00883,XYZ Store,Travel,High
M00884,Vertex Store,Retail,Medium
M00885,Metro Electronics,Food & Beverage,High
M00886,ABC Electronics,Electronics,Low
M00887,Vertex Foods,Automotive,Medium
M00888,Global Services,Food & Beverage,Low
M00889,Prime Solutions,Finance,Low
M00890,XYZ Foods,Travel,Low
M00891,NextGen World,Retail,Low
M00892,NextGen Electronics,Finance,High
M00893,Nova Electronics,Automotive,High
M00894,Fresh World,Electronics,Medium
M00895,Fresh World,Education,Low
M00896,Elite Traders,Automotive,Medium
M00897,Vertex Mart,Finance,Medium
M00898,NextGen Electronics,Finance,High
M00899,XYZ Solutions,Travel,Low
M00900,Vertex Traders,Automotive,Medium
M00901,Global Traders,Electronics,Medium
M00902,Vertex Traders,Education,High
M00903,Vertex Services,Automotive,Low
M00904,Vertex Services,Technology,Medium
M00905,Elite World,Food & Beverage,Low
M00906,Elite Foods,Technology,Medium
M00907,Vertex Services,Travel,High
M00908,ABC Services,Food & Beverage,Medium
M00909,XYZ Services,Fashion,Low
M00910,Metro Traders,Travel,Medium
M00911,Vertex Hub,Fashion,Medium
M00912,NextGen Retailers,Retail,High
M00913,Nova Foods,Fashion,Low
M00914,XYZ Store,Food & Beverage,High
M00915,Global Electronics,Electronics,Medium
M00916,Prime Hub,Automotive,Low
M00917,Global Retailers,Travel,Medium
M00918,Global Retailers,Education,Medium
M00919,Vertex Retailers,Fashion,Medium
M00920,Vertex Traders,Education,High
M00921,Fresh Foods,Finance,High
M00922,XYZ Electronics,Food & Beverage,High
M00923,Global Services,Healthcare,Medium
M00924,Elite Traders,Technology,High
M00925,Vertex Store,Technology,High
M00926,Prime Solutions,Finance,High
M00927,ABC Mart,Travel,Low
M00928,XYZ Hub,Electronics,High
M00929,Elite Store,Food & Beverage,High
M00930,Global World,Technology,Low
M00931,ABC Electronics,Technology,Medium
M00932,Vertex Traders,Finance,Medium
M00933,NextGen Services,Electronics,Medium
M00934,Global Foods,Food & Beverage,Low
M00935,Nova Solutions,Electronics,Medium
M00936,NextGen Store,Fashion,High
M00937,Vertex Traders,Healthcare,Low
M00938,Metro Foods,Travel,Low
M00939,Vertex Store,Healthcare,Medium
M00940,Prime Services,Education,Medium
M00941,Nova Services,Travel,Medium
M00942,Vertex Foods,Food & Beverage,High
M00943,Global World,Finance,Medium
M00944,Prime World,Retail,High
M00945,ABC Mart,Travel,Low
M00946,Metro Solutions,Electronics,Low
M00947,Global Traders,Food & Beverage,Medium
M00948,NextGen Mart,Travel,Low
M00949,Nova Hub,Food & Beverage,Medium
M00950,Nova Services,Retail,Medium
M00951,Metro Hub,Electronics,Medium
M00952,Global World,Automotive,Low
M00953,Fresh Hub,Healthcare,Low
M00954,XYZ Solutions,Travel,Low
M00955,XYZ Mart,Retail,Low
M00956,Vertex Traders,Fashion,High
M00957,Metro Traders,Food & Beverage,High
M00958,XYZ Electronics,Healthcare,High
M00959,XYZ Services,Finance,Medium
M00960,NextGen Hub,Automotive,Medium
M00961,Elite Store,Retail,Low
M00962,NextGen Retailers,Retail,High
M00963,Metro Retailers,Retail,High
M00964,Nova Foods,Food & Beverage,Low
M00965,Prime Mart,Travel,Low
M00966,Global Retailers,Food & Beverage,High
M00967,Nova World,Electronics,Low
M00968,NextGen World,Automotive,Low
M00969,Elite Retailers,Healthcare,Low
M00970,Vertex Retailers,Healthcare,Medium
M00971,Nova Foods,Travel,Low
M00972,Prime Store,Retail,Low
M00973,Fresh Traders,Education,Low
M00974,Vertex Retailers,Healthcare,High
M00975,ABC Retailers,Healthcare,Medium
M00976,ABC Mart,Retail,Low
M00977,Elite Mart,Retail,Medium
M00978,Global Store,Automotive,High
M00979,Global Mart,Technology,Medium
M00980,ABC Hub,Technology,Medium
M00981,ABC Hub,Finance,High
M00982,ABC Store,Travel,Medium
M00983,Prime Store,Travel,High
M00984,Prime Traders,Electronics,High
M00985,Prime Electronics,Retail,Low
M00986,Vertex Store,Electronics,Low
M00987,Prime Traders,Automotive,Medium
M00988,Metro Mart,Finance,High
M00989,Vertex World,Technology,Low
M00990,NextGen World,Electronics,High
M00991,Prime Mart,Fashion,High
M00992,Vertex Foods,Automotive,High
M00993,Fresh Traders,Travel,High
M00994,NextGen Services,Automotive,Low
M00995,ABC Traders,Automotive,High
M00996,NextGen World,Education,High
M00997,Metro Hub,Technology,High
M00998,Prime Retailers,Food & Beverage,Medium
M00999,ABC Store,Fashion,High
M01000,ABC Electronics,Travel,Medium
M01001,Vertex Store,Travel,Medium
M01002,Elite Services,Automotive,Low
M01003,ABC Solutions,Education,Low
M01004,Vertex World,Healthcare,High
M01005,Elite Mart,Food & Beverage,High
M01006,Nova Foods,Travel,High
M01007,Nova Mart,Finance,High
M01008,Vertex Store,Fashion,High
M01009,Elite Store,Fashion,Low
M01010,Fresh World,Technology,Medium
M01011,ABC Retailers,Technology,High
M01012,XYZ Store,Education,High
M01013,Metro Mart,Retail,Low
M01014,ABC Electronics,Finance,High
M01015,Nova Hub,Technology,Medium
M01016,Fresh Foods,Automotive,Low
M01017,Metro World,Education,High
M01018,Fresh Hub,Automotive,Low
M01019,Elite Mart,Food & Beverage,Low
M01020,Nova Services,Healthcare,High
M01021,NextGen Solutions,Education,High
M01022,NextGen Store,Automotive,High
M01023,Elite Solutions,Healthcare,High
M01024,Fresh Retailers,Automotive,High
M01025,ABC World,Education,Low
M01026,Fresh Retailers,Technology,Medium
M01027,Fresh Electronics,Automotive,Low
M01028,Nova Retailers,Electronics,Low
M01029,Nova Hub,Finance,Low
M01030,Prime Solutions,Food & Beverage,High
M01031,NextGen Traders,Travel,High
M01032,XYZ Solutions,Electronics,Medium
M01033,Global Mart,Healthcare,High
M01034,Fresh Hub,Fashion,Medium
M01035,NextGen Traders,Technology,Low
M01036,Fresh Hub,Healthcare,High
M01037,Prime World,Fashion,Medium
M01038,Vertex Store,Food & Beverage,Low
M01039,ABC Retailers,Healthcare,Low
M01040,NextGen Foods,Healthcare,Medium
M01041,Fresh Solutions,Electronics,High
M01042,Fresh Solutions,Technology,Medium
M01043,Fresh Retailers,Fashion,Low
M01044,Vertex Traders,Food & Beverage,Medium
M01045,Elite Services,Travel,Low
M01046,ABC Retailers,Healthcare,Low
M01047,NextGen Solutions,Fashion,Medium
M01048,Fresh World,Electronics,Medium
M01049,Nova Store,Education,High
M01050,Global Electronics,Retail,Medium
M01051,NextGen Services,Healthcare,Low
M01052,Nova World,Retail,Low
M01053,Nova Store,Travel,High
M01054,Global Store,Retail,Medium
M01055,Vertex Solutions,Travel,High
M01056,Nova Mart,Retail,High
M01057,Elite Traders,Fashion,Low
M01058,Metro Solutions,Healthcare,High
M01059,XYZ Services,Education,Medium
M01060,Elite Retailers,Travel,High
M01061,Prime Electronics,Fashion,Medium
M01062,XYZ Store,Electronics,High
M01063,Fresh Store,Fashion,Medium
M01064,Vertex Services,Travel,High
M01065,XYZ Foods,Technology,Medium
M01066,Elite Foods,Automotive,Low
M01067,Prime Foods,Electronics,Medium
M01068,Nova World,Healthcare,Low
M01069,Fresh World,Electronics,Medium
M01070,Nova Solutions,Fashion,Low
M01071,Elite Retailers,Food & Beverage,High
M01072,Nova Traders,Fashion,High
M01073,ABC Store,Fashion,High
M01074,NextGen Mart,Fashion,Low
M01075,NextGen Services,Fashion,Medium
M01076,ABC Foods,Retail,Medium
M01077,ABC World,Healthcare,Low
M01078,ABC World,Education,Medium
M01079,XYZ Hub,Travel,Medium
M01080,ABC Services,Automotive,Medium
M01081,Nova Services,Retail,Medium
M01082,XYZ Solutions,Finance,High
M01083,XYZ Traders,Fashion,Medium
M01084,Global Retailers,Technology,Low
M01085,NextGen Retailers,Automotive,Medium
M01086,Fresh Foods,Travel,Medium
M01087,XYZ Electronics,Retail,Low
M01088,ABC Traders,Electronics,Low
M01089,Metro Foods,Electronics,High
M01090,ABC Foods,Automotive,Low
M01091,Fresh Foods,Automotive,High
M01092,Global Retailers,Travel,Medium
M01093,Elite Solutions,Travel,Low
M01094,Vertex Mart,Electronics,Medium
M01095,NextGen Solutions,Fashion,Medium
M01096,Global World,Automotive,Medium
M01097,Nova Traders,Healthcare,Low
M01098,Fresh Mart,Finance,Low
M01099,XYZ Traders,Education,High
M01100,Global Services,Technology,Medium
M01101,Elite Solutions,Retail,Low
M01102,Elite Services,Finance,Medium
M01103,Nova Traders,Education,Low
M01104,Global Hub,Food & Beverage,Medium
M01105,Global Electronics,Technology,Medium
M01106,Prime Foods,Finance,Low
M01107,Elite Solutions,Retail,Low
M01108,Vertex Services,Technology,High
M01109,Prime World,Healthcare,Low
M01110,NextGen Traders,Electronics,Low
M01111,Metro Services,Fashion,High
M01112,NextGen Foods,Electronics,High
M01113,Elite Retailers,Travel,High
M01114,Global Store,Technology,Medium
M01115,Nova Solutions,Finance,High
M01116,ABC World,Retail,Medium
M01117,Metro Mart,Education,Medium
M01118,Metro Services,Fashion,Low
M01119,Metro Electronics,Technology,Low
M01120,Vertex Traders,Travel,Medium
M01121,XYZ Electronics,Electronics,Low
M01122,Elite Solutions,Electronics,Low
M01123,Global Store,Travel,Low
M01124,NextGen Traders,Retail,High
M01125,Prime World,Retail,Low
M01126,Elite Store,Retail,High
M01127,Metro Solutions,Finance,Low
M01128,Vertex Electronics,Automotive,Medium
M01129,Vertex Foods,Healthcare,Medium
M01130,Global Solutions,Electronics,High
M01131,ABC Store,Automotive,Medium
M01132,XYZ Mart,Food & Beverage,High
M01133,XYZ Retailers,Automotive,Medium
M01134,Vertex Electronics,Retail,Medium
M01135,Prime Electronics,Electronics,Medium
M01136,NextGen Solutions,Food & Beverage,Medium
M01137,Prime Traders,Food & Beverage,Low
M01138,Prime Hub,Automotive,Low
M01139,Elite Solutions,Travel,Low
M01140,ABC Services,Retail,High
M01141,XYZ Services,Education,Medium
M01142,NextGen Store,Automotive,Low
M01143,Prime World,Healthcare,Medium
M01144,Prime World,Automotive,Medium
M01145,XYZ Services,Healthcare,Medium
M01146,ABC Store,Food & Beverage,Low
M01147,NextGen Retailers,Technology,Low
M01148,Vertex Hub,Education,Low
M01149,ABC Store,Food & Beverage,Low
M01150,NextGen Retailers,Food & Beverage,High
M01151,Fresh World,Education,Low
M01152,NextGen Services,Travel,Low
M01153,Global Electronics,Finance,High
M01154,Vertex Mart,Fashion,High
M01155,Metro Store,Finance,Low
M01156,NextGen World,Retail,High
M01157,Vertex Electronics,Electronics,Low
M01158,Fresh Solutions,Electronics,Medium
M01159,Fresh Electronics,Finance,Low
M01160,NextGen Retailers,Healthcare,Low
M01161,ABC Retailers,Finance,High
M01162,Nova Retailers,Electronics,High
M01163,Nova Hub,Fashion,High
M01164,Prime Hub,Electronics,High
M01165,Fresh Foods,Retail,Low
M01166,Vertex Store,Food & Beverage,High
M01167,Prime Solutions,Travel,Low
M01168,Metro Hub,Technology,High
M01169,Metro Store,Food & Beverage,High
M01170,Prime Mart,Electronics,Low
M01171,Global Electronics,Education,Medium
M01172,Metro Solutions,Finance,Medium
M01173,NextGen Foods,Fashion,High
M01174,Nova Mart,Automotive,Low
M01175,ABC Mart,Fashion,High
M01176,Global Mart,Healthcare,Medium
M01177,Prime Hub,Education,Medium
M01178,Prime Retailers,Finance,High
M01179,Elite Services,Finance,High
M01180,Vertex Store,Finance,High
M01181,Metro World,Automotive,Low
M01182,Elite Electronics,Automotive,Low
M01183,Prime Hub,Healthcare,Medium
M01184,Metro Foods,Retail,High
M01185,Fresh Retailers,Travel,Medium
M01186,Vertex Mart,Food & Beverage,Low
M01187,Vertex Mart,Automotive,Low
M01188,Fresh Foods,Food & Beverage,High
M01189,Metro World,Automotive,Low
M01190,Prime Hub,Education,High
M01191,Elite Traders,Automotive,High
M01192,ABC Solutions,Education,Low
M01193,Elite Store,Automotive,Medium
M01194,NextGen Hub,Travel,Medium
M01195,XYZ Retailers,Automotive,High
M01196,Fresh Electronics,Education,High
M01197,Prime World,Healthcare,Medium
M01198,ABC Retailers,Healthcare,High
M01199,NextGen Store,Education,Low
M01200,Nova Solutions,Travel,High
M01201,Prime World,Finance,High
M01202,Metro Foods,Automotive,Low
M01203,Fresh World,Automotive,Medium
M01204,Vertex Traders,Finance,High
M01205,Vertex Electronics,Retail,Medium
M01206,Metro Hub,Education,Low
M01207,Metro Solutions,Fashion,Low
M01208,Fresh World,Retail,Medium
M01209,Global Foods,Healthcare,High
M01210,NextGen Retailers,Technology,Medium
M01211,Global Mart,Automotive,Low
M01212,Prime Retailers,Education,Low
M01213,Fresh World,Automotive,High
M01214,NextGen Foods,Education,Medium
M01215,Metro Solutions,Technology,Medium
M01216,Fresh Solutions,Automotive,Medium
M01217,Prime Electronics,Education,Medium
M01218,Nova Hub,Finance,Low
M01219,Nova Hub,Travel,High
M01220,Global Hub,Healthcare,Medium
M01221,Global World,Education,Medium
M01222,NextGen Retailers,Technology,Low
